תאריך,מספר לקוחות,Carciofi Alla Giodia,חציל פרמז'ן,טירמיסו,טליאטה די מנזו,כבדי עוף ובצל מטוגן,לברק שלם,לזניה בולונז,לינגוויני ארביאטה,לינגוויני ירקות,מאצי 4 גבינות,מאצי רוזה אפונה ובייקון,מבחר פטריות,נמסיס,סלט חסה גדול,סלט קולורבי,סלט קיסר,עוגת גבינה,פוקצ'ת הבית,פטוצ'יני תרד גורגונזולה,פנה קרבונרה,פסטה בולונז,פפרדלה פטריות ושמנת,פרגיות,קרפצ'יו בקר אורוגולה ופרמז'ן,שרימפס אליו פפרונצ'ינו,טורטלוני,פילה דג,פסטה פירות ים,ריזוטו,יום בשבוע,חודש
2022-04-20,309.0,12.0,30.0,42.0,14.0,12.0,5.0,51.0,11.0,7.0,3.0,20.0,23.0,12.0,13,20.0,20.0,9.0,92,43.0,36.0,37.0,21.0,22.0,8.0,20.0,26.0,26.0,13.0,11.0,4,4
2022-04-19,284.0,7.0,19.0,19.0,20.0,12.0,9.0,43.0,12.0,14.0,1.0,13.0,16.0,11.0,10,14.0,14.0,6.0,78,49.0,37.0,38.0,14.0,14.0,35.0,15.0,24.0,23.0,6.0,10.0,3,4
2022-04-18,290.0,11.0,18.0,40.0,14.0,12.0,4.0,39.0,16.0,15.0,14.0,11.0,15.0,9.0,18,14.0,17.0,7.0,69,50.0,42.0,13.0,13.0,10.0,27.0,21.0,21.0,19.0,12.0,0.0,2,4
2022-04-17,255.0,13.0,22.0,26.0,14.0,10.0,1.0,36.0,10.0,11.0,1.0,15.0,21.0,6.0,13,21.0,15.0,9.0,70,56.0,44.0,23.0,16.0,13.0,27.0,14.0,27.0,21.0,12.0,0.0,1,4
2022-04-14,348.0,10.0,18.0,36.0,11.0,8.0,2.0,26.0,12.0,9.0,13.0,8.0,21.0,9.0,18,13.0,21.0,8.0,89,53.0,19.0,20.0,21.0,7.0,21.0,2.0,27.0,14.0,4.0,0.0,5,4
2022-04-13,303.0,12.0,31.0,43.0,25.0,12.0,6.0,32.0,20.0,14.0,2.0,13.0,29.0,5.0,19,14.0,13.0,12.0,105,49.0,36.0,23.0,21.0,11.0,37.0,22.0,11.0,17.0,8.0,0.0,4,4
2022-04-12,310.0,10.0,21.0,34.0,5.0,4.0,1.0,24.0,8.0,4.0,2.0,9.0,20.0,9.0,14,22.0,11.0,6.0,93,41.0,22.0,11.0,24.0,5.0,25.0,10.0,23.0,11.0,6.0,11.0,3,4
2022-04-11,318.0,15.0,18.0,35.0,5.0,5.0,9.0,17.0,11.0,15.0,1.0,3.0,23.0,5.0,23,14.0,18.0,6.0,80,48.0,25.0,13.0,15.0,13.0,22.0,15.0,20.0,10.0,3.0,10.0,2,4
2022-04-10,284.0,7.0,23.0,14.0,9.0,5.0,7.0,12.0,7.0,4.0,9.0,7.0,18.0,12.0,7,10.0,13.0,5.0,73,46.0,19.0,15.0,19.0,6.0,21.0,7.0,28.0,12.0,2.0,10.0,1,4
2022-04-09,336.0,19.0,38.0,30.0,17.0,7.0,5.0,41.0,23.0,15.0,9.0,12.0,32.0,16.0,27,16.0,22.0,11.0,110,79.0,31.0,25.0,31.0,7.0,19.0,22.0,42.0,26.0,7.0,23.0,7,4
2022-04-08,343.0,23.0,41.0,32.0,18.0,10.0,10.0,34.0,13.0,10.0,8.0,20.0,30.0,15.0,18,19.0,19.0,9.0,90,54.0,35.0,31.0,28.0,14.0,39.0,15.0,34.0,34.0,10.0,14.0,6,4
2022-04-07,361.0,8.0,18.0,27.0,9.0,9.0,5.0,20.0,6.0,10.0,10.0,4.0,22.0,9.0,10,18.0,18.0,10.0,77,36.0,15.0,15.0,11.0,9.0,23.0,14.0,21.0,12.0,2.0,6.0,5,4
2022-04-06,271.0,9.0,13.0,29.0,9.0,8.0,2.0,14.0,10.0,12.0,10.0,5.0,17.0,9.0,9,12.0,17.0,13.0,82,41.0,18.0,13.0,20.0,7.0,22.0,10.0,25.0,8.0,2.0,5.0,4,4
2022-04-05,289.0,14.0,18.0,28.0,14.0,8.0,2.0,25.0,10.0,11.0,13.0,9.0,20.0,14.0,19,14.0,14.0,8.0,86,49.0,25.0,12.0,15.0,8.0,26.0,6.0,23.0,14.0,9.0,12.0,3,4
2022-04-04,294.0,9.0,18.0,33.0,11.0,10.0,4.0,26.0,8.0,9.0,1.0,4.0,18.0,6.0,15,15.0,11.0,5.0,79,33.0,26.0,17.0,15.0,3.0,21.0,10.0,8.0,19.0,4.0,10.0,2,4
2022-04-03,228.0,13.0,14.0,22.0,11.0,5.0,10.0,8.0,4.0,4.0,9.0,8.0,9.0,8.0,9,20.0,4.0,9.0,62,38.0,16.0,11.0,13.0,6.0,26.0,4.0,18.0,9.0,0.0,4.0,1,4
2022-04-02,398.0,17.0,40.0,42.0,13.0,11.0,9.0,37.0,9.0,11.0,14.0,8.0,34.0,14.0,26,17.0,36.0,14.0,123,40.0,38.0,28.0,23.0,19.0,47.0,18.0,36.0,22.0,7.0,16.0,7,4
2022-04-01,362.5,16.0,36.0,38.0,18.0,14.0,7.0,44.0,18.0,19.0,1.0,20.0,27.0,14.0,26,14.0,30.0,13.0,99,48.0,29.0,30.0,20.0,13.0,46.0,14.0,27.0,35.0,11.0,10.0,6,4
2022-03-31,375.0,11.0,25.0,45.0,13.0,6.0,7.0,21.0,8.0,6.0,9.0,12.0,14.0,6.0,11,15.0,11.0,6.0,87,41.0,23.0,12.0,12.0,13.0,32.0,18.0,20.0,14.0,6.0,4.0,5,3
2022-03-30,259.0,12.0,11.0,33.0,12.0,4.0,1.0,19.0,10.0,10.0,12.0,13.0,16.0,7.0,14,16.0,8.0,9.0,69,32.0,26.0,10.0,15.0,10.0,19.0,15.0,24.0,16.0,9.0,13.0,4,3
2022-03-29,307.0,7.0,10.0,31.0,6.0,2.0,4.0,18.0,16.0,13.0,6.0,2.0,14.0,6.0,9,9.0,18.0,10.0,50,34.0,22.0,16.0,11.0,7.0,15.0,7.0,23.0,13.0,1.0,4.0,3,3
2022-03-28,296.0,6.0,11.0,40.0,8.0,7.0,7.0,21.0,6.0,9.0,3.0,4.0,20.0,7.0,9,16.0,18.0,15.0,80,39.0,20.0,14.0,9.0,9.0,32.0,6.0,19.0,11.0,3.0,8.0,2,3
2022-03-27,260.0,12.0,19.0,32.0,2.0,11.0,5.0,15.0,10.0,3.0,1.0,2.0,9.0,6.0,9,17.0,13.0,5.0,63,43.0,11.0,10.0,12.0,2.0,22.0,9.0,17.0,8.0,0.0,8.0,1,3
2022-03-26,430.0,18.0,39.0,35.0,16.0,14.0,8.0,36.0,21.0,15.0,8.0,10.0,33.0,18.0,29,23.0,26.0,17.0,151,72.0,33.0,35.0,40.0,15.0,42.0,14.0,43.0,27.0,10.0,8.0,7,3
2022-03-25,366.0,7.0,42.0,54.0,23.0,9.0,2.0,46.0,13.0,22.0,1.0,20.0,21.0,19.0,21,16.0,28.0,13.0,102,62.0,33.0,31.0,25.0,17.0,32.0,23.0,36.0,33.0,11.0,25.0,6,3
2022-03-24,333.0,12.0,28.0,49.0,23.0,4.0,3.0,16.0,13.0,4.0,8.0,11.0,14.0,9.0,14,12.0,18.0,10.0,114,49.0,25.0,13.0,14.0,5.0,42.0,17.0,25.0,12.0,7.0,8.0,5,3
2022-03-23,313.0,11.0,21.0,31.0,10.0,14.0,4.0,19.0,7.0,3.0,15.0,5.0,15.0,13.0,16,19.0,18.0,12.0,82,40.0,28.0,17.0,17.0,7.0,24.0,21.0,26.0,11.0,6.0,16.0,4,3
2022-03-22,348.0,14.0,22.0,45.0,15.0,8.0,4.0,25.0,10.0,10.0,14.0,10.0,19.0,15.0,10,8.0,20.0,12.0,83,47.0,27.0,12.0,13.0,8.0,32.0,19.0,25.0,14.0,4.0,9.0,3,3
2022-03-21,291.0,11.0,20.0,37.0,8.0,11.0,5.0,23.0,9.0,9.0,6.0,5.0,21.0,9.0,6,6.0,10.0,5.0,84,39.0,17.0,12.0,22.0,5.0,21.0,5.0,16.0,10.0,3.0,4.0,2,3
2022-03-20,253.0,14.0,23.0,26.0,4.0,3.0,3.0,22.0,6.0,4.0,8.0,4.0,13.0,8.0,8,7.0,12.0,4.0,60,27.0,17.0,12.0,17.0,3.0,12.0,14.0,14.0,9.0,1.0,6.0,1,3
2022-03-19,330.0,19.0,44.0,49.0,24.0,10.0,11.0,40.0,18.0,20.0,17.0,11.0,38.0,25.0,22,19.0,22.0,8.0,127,65.0,40.0,30.0,39.0,9.0,48.0,17.0,37.0,19.0,11.0,17.0,7,3
2022-03-18,370.0,15.0,36.0,47.0,23.0,17.0,9.0,47.0,7.0,15.0,8.0,13.0,25.0,11.0,18,18.0,18.0,10.0,112,52.0,34.0,22.0,26.0,12.0,43.0,14.0,35.0,15.0,19.0,10.0,6,3
2022-03-17,368.0,15.0,14.0,36.0,19.0,6.0,8.0,29.0,12.0,6.0,3.0,10.0,28.0,11.0,13,18.0,18.0,4.0,103,55.0,27.0,33.0,34.0,4.0,20.0,9.0,15.0,13.0,11.0,13.0,5,3
2022-03-16,299.0,16.0,11.0,33.0,7.0,10.0,2.0,21.0,6.0,11.0,11.0,3.0,13.0,10.0,17,16.0,12.0,8.0,82,31.0,28.0,14.0,13.0,12.0,21.0,15.0,23.0,16.0,2.0,10.0,4,3
2022-03-15,306.0,9.0,13.0,32.0,5.0,10.0,3.0,26.0,9.0,11.0,2.0,4.0,14.0,9.0,12,15.0,18.0,6.0,77,47.0,22.0,13.0,14.0,7.0,20.0,7.0,30.0,15.0,2.0,12.0,3,3
2022-03-14,266.0,12.0,21.0,34.0,10.0,7.0,2.0,24.0,9.0,5.0,2.0,4.0,11.0,9.0,8,11.0,10.0,10.0,78,32.0,20.0,14.0,23.0,5.0,30.0,10.0,16.0,9.0,4.0,6.0,2,3
2022-03-13,306.0,12.0,18.0,32.0,9.0,7.0,1.0,20.0,10.0,5.0,8.0,10.0,18.0,16.0,15,12.0,13.0,8.0,89,45.0,20.0,14.0,8.0,8.0,25.0,14.0,22.0,5.0,9.0,6.0,1,3
2022-03-12,395.0,23.0,50.0,51.0,17.0,9.0,5.0,38.0,15.0,20.0,10.0,12.0,31.0,20.0,27,24.0,29.0,8.0,137,45.0,36.0,25.0,43.0,10.0,32.0,17.0,41.0,19.0,12.0,17.0,7,3
2022-03-11,361.0,15.0,51.0,39.0,16.0,7.0,10.0,54.0,20.0,16.0,2.0,12.0,34.0,13.0,25,18.0,17.0,9.0,129,64.0,27.0,39.0,42.0,19.0,37.0,16.0,37.0,43.0,17.0,14.0,6,3
2022-03-10,334.0,12.0,30.0,32.0,9.0,9.0,3.0,20.0,11.0,11.0,17.0,1.0,25.0,10.0,8,22.0,20.0,6.0,102,49.0,24.0,11.0,18.0,4.0,22.0,8.0,26.0,13.0,1.0,5.0,5,3
2022-03-09,284.0,15.0,20.0,30.0,8.0,8.0,5.0,22.0,7.0,5.0,5.0,11.0,18.0,12.0,12,14.0,18.0,5.0,82,43.0,15.0,8.0,10.0,9.0,15.0,15.0,24.0,13.0,5.0,0.0,4,3
2022-03-08,314.0,9.0,20.0,26.0,7.0,8.0,3.0,20.0,10.0,13.0,2.0,11.0,14.0,10.0,18,14.0,17.0,7.0,86,45.0,24.0,19.0,16.0,6.0,22.0,10.0,27.0,19.0,7.0,8.0,3,3
2022-03-07,278.0,9.0,20.0,21.0,9.0,9.0,2.0,15.0,4.0,12.0,7.0,7.0,15.0,11.0,10,10.0,12.0,4.0,71,36.0,15.0,12.0,24.0,5.0,23.0,12.0,20.0,16.0,2.0,9.0,2,3
2022-03-06,236.0,6.0,15.0,21.0,6.0,4.0,1.0,14.0,5.0,7.0,13.0,2.0,15.0,6.0,11,9.0,18.0,5.0,70,33.0,11.0,6.0,13.0,5.0,21.0,6.0,17.0,12.0,3.0,6.0,1,3
2022-03-05,353.0,13.0,38.0,42.0,19.0,14.0,11.0,36.0,19.0,11.0,11.0,10.0,36.0,15.0,19,13.0,23.0,14.0,137,59.0,24.0,27.0,41.0,12.0,36.0,20.0,39.0,32.0,7.0,14.0,7,3
2022-03-04,353.0,13.0,26.0,45.0,14.0,12.0,9.0,40.0,10.0,23.0,11.0,13.0,32.0,16.0,27,21.0,19.0,19.0,109,57.0,12.0,31.0,30.0,19.0,41.0,17.0,38.0,32.0,15.0,14.0,6,3
2022-03-03,321.0,13.0,20.0,44.0,14.0,5.0,3.0,22.0,11.0,3.0,1.0,12.0,16.0,9.0,18,17.0,14.0,6.0,101,47.0,21.0,11.0,25.0,11.0,30.0,9.0,31.0,14.0,9.0,12.0,5,3
2022-03-02,323.0,18.0,30.0,25.0,8.0,11.0,2.0,11.0,9.0,7.0,9.0,11.0,22.0,9.0,16,14.0,13.0,8.0,84,37.0,25.0,14.0,16.0,9.0,20.0,7.0,19.0,23.0,4.0,14.0,4,3
2022-03-01,330.0,16.0,20.0,19.0,15.0,5.0,4.0,23.0,5.0,8.0,1.0,12.0,27.0,8.0,11,10.0,24.0,6.0,102,40.0,18.0,17.0,13.0,6.0,40.0,17.0,21.0,17.0,5.0,9.0,3,3
2022-02-28,274.0,8.0,17.0,22.0,6.0,3.0,2.0,15.0,9.0,8.0,10.0,7.0,12.0,7.0,7,16.0,19.0,1.0,76,40.0,10.0,11.0,20.0,9.0,23.0,10.0,23.0,13.0,5.0,8.0,2,2
2022-02-26,411.0,17.0,49.0,43.0,22.0,4.0,8.0,63.0,22.0,12.0,1.0,12.0,37.0,20.0,25,13.0,20.0,10.0,127,47.0,34.0,31.0,43.0,13.0,33.0,14.0,46.0,25.0,16.0,9.0,7,2
2022-02-25,342.0,13.0,31.0,51.0,19.0,3.0,7.0,37.0,18.0,14.0,16.0,15.0,35.0,13.0,18,13.0,25.0,10.0,121,55.0,36.0,31.0,22.0,11.0,40.0,17.0,39.0,40.0,17.0,16.0,6,2
2022-02-24,321.0,12.0,19.0,24.0,11.0,6.0,2.0,18.0,6.0,6.0,19.0,12.0,23.0,14.0,10,15.0,18.0,5.0,92,52.0,26.0,12.0,19.0,5.0,29.0,9.0,26.0,18.0,7.0,9.0,5,2
2022-02-23,308.0,18.0,20.0,30.0,9.0,14.0,3.0,20.0,18.0,15.0,1.0,4.0,18.0,7.0,14,17.0,16.0,7.0,90,48.0,24.0,13.0,21.0,6.0,20.0,16.0,24.0,12.0,7.0,12.0,4,2
2022-02-22,311.0,18.0,21.0,31.0,8.0,5.0,3.0,22.0,8.0,8.0,20.0,7.0,11.0,9.0,11,16.0,25.0,9.0,97,57.0,16.0,13.0,20.0,7.0,27.0,7.0,29.0,11.0,5.0,8.0,3,2
2022-02-21,273.0,20.0,18.0,27.0,13.0,13.0,2.0,14.0,9.0,10.0,12.0,6.0,24.0,9.0,13,26.0,13.0,9.0,91,63.0,13.0,10.0,14.0,8.0,22.0,18.0,15.0,16.0,11.0,10.0,2,2
2022-02-19,348.0,17.0,49.0,48.0,7.0,5.0,2.0,47.0,23.0,15.0,18.0,20.0,33.0,23.0,24,27.0,25.0,9.0,140,63.0,37.0,35.0,38.0,11.0,37.0,15.0,35.0,24.0,16.0,17.0,7,2
2022-02-18,405.0,16.0,50.0,39.0,12.0,15.0,11.0,51.0,16.0,8.0,17.0,9.0,31.0,15.0,22,25.0,24.0,11.0,111,63.0,37.0,40.0,24.0,13.0,41.0,21.0,32.0,38.0,20.0,24.0,6,2
2022-02-17,374.0,7.0,23.0,31.0,16.0,10.0,5.0,17.0,7.0,7.0,2.0,9.0,23.0,12.0,13,22.0,24.0,13.0,99,53.0,25.0,10.0,27.0,8.0,31.0,14.0,26.0,16.0,4.0,10.0,5,2
2022-02-16,277.0,10.0,11.0,39.0,6.0,5.0,1.0,19.0,5.0,3.0,6.0,7.0,15.0,17.0,12,12.0,26.0,9.0,82,51.0,8.0,10.0,21.0,8.0,25.0,13.0,23.0,2.0,4.0,7.0,4,2
2022-02-15,282.0,9.0,22.0,35.0,7.0,4.0,6.0,17.0,12.0,8.0,7.0,3.0,15.0,13.0,21,18.0,20.0,12.0,98,61.0,16.0,13.0,22.0,9.0,19.0,6.0,19.0,5.0,6.0,8.0,3,2
2022-02-14,351.0,20.0,20.0,26.0,16.0,8.0,7.0,21.0,7.0,13.0,1.0,5.0,26.0,15.0,10,11.0,21.0,8.0,116,51.0,16.0,16.0,27.0,7.0,28.0,15.0,30.0,2.0,6.0,6.0,2,2
2022-02-12,406.0,20.0,45.0,45.0,14.0,1.0,9.0,41.0,18.0,15.0,19.0,24.0,41.0,25.0,21,25.0,28.0,14.0,52,37.0,36.0,34.0,42.0,19.0,43.0,17.0,34.0,33.0,9.0,13.0,7,2
2022-02-11,380.0,12.0,42.0,45.0,15.0,15.0,9.0,49.0,18.0,21.0,17.0,11.0,34.0,20.0,25,14.0,16.0,6.0,140,79.0,35.0,23.0,35.0,12.0,45.0,21.0,34.0,35.0,13.0,12.0,6,2
2022-02-10,422.0,17.0,17.0,29.0,15.0,10.0,6.0,28.0,15.0,11.0,9.0,14.0,32.0,12.0,21,16.0,26.0,6.0,105,59.0,18.0,16.0,24.0,8.0,26.0,11.0,30.0,9.0,7.0,4.0,5,2
2022-02-09,323.0,14.0,15.0,29.0,10.0,10.0,3.0,30.0,14.0,9.0,8.0,10.0,25.0,8.0,21,21.0,23.0,5.0,99,54.0,33.0,11.0,16.0,4.0,33.0,22.0,23.0,9.0,7.0,11.0,4,2
2022-02-08,277.0,16.0,22.0,28.0,13.0,9.0,5.0,13.0,8.0,11.0,16.0,4.0,20.0,14.0,19,22.0,17.0,2.0,80,37.0,22.0,9.0,14.0,7.0,21.0,11.0,22.0,13.0,7.0,8.0,3,2
2022-02-07,320.0,13.0,18.0,38.0,5.0,5.0,1.0,17.0,9.0,6.0,10.0,6.0,17.0,10.0,9,18.0,16.0,8.0,81,51.0,19.0,14.0,21.0,8.0,26.0,7.0,25.0,13.0,6.0,6.0,2,2
2022-02-05,386.0,18.0,47.0,53.0,20.0,11.0,8.0,50.0,14.0,14.0,14.0,15.0,30.0,21.0,22,19.0,25.0,19.0,122,42.0,42.0,27.0,43.0,10.0,36.0,14.0,37.0,25.0,16.0,12.0,7,2
2022-02-04,330.0,19.0,35.0,59.0,14.0,8.0,3.0,42.0,16.0,17.0,12.0,8.0,37.0,24.0,22,13.0,25.0,10.0,114,73.0,31.0,37.0,21.0,18.0,43.0,14.0,24.0,33.0,14.0,13.0,6,2
2022-02-03,354.0,10.0,30.0,38.0,7.0,5.0,3.0,20.0,10.0,5.0,1.0,7.0,13.0,11.0,11,13.0,24.0,15.0,113,69.0,32.0,14.0,24.0,6.0,31.0,6.0,26.0,7.0,8.0,16.0,5,2
2022-02-02,295.0,9.0,17.0,36.0,16.0,7.0,2.0,20.0,8.0,5.0,10.0,8.0,17.0,8.0,10,20.0,19.0,7.0,87,37.0,21.0,15.0,17.0,8.0,24.0,11.0,21.0,14.0,3.0,12.0,4,2
2022-02-01,303.0,4.0,24.0,39.0,10.0,9.0,7.0,27.0,10.0,10.0,1.0,3.0,16.0,9.0,15,18.0,17.0,9.0,94,58.0,23.0,12.0,25.0,2.0,21.0,6.0,18.0,14.0,3.0,7.0,3,2
2022-01-31,294.0,9.0,16.0,38.0,8.0,5.0,2.0,17.0,6.0,6.0,1.0,2.0,13.0,5.0,12,15.0,10.0,4.0,73,30.0,24.0,8.0,17.0,6.0,20.0,5.0,19.0,10.0,9.0,8.0,2,1
2022-01-29,336.0,17.0,37.0,40.0,15.0,8.0,6.0,45.0,14.0,11.0,10.0,20.0,28.0,16.0,28,18.0,24.0,10.0,128,69.0,27.0,25.0,46.0,12.0,40.0,18.0,34.0,11.0,11.0,10.0,7,1
2022-01-28,316.0,8.0,41.0,57.0,17.0,16.0,11.0,39.0,18.0,14.0,11.0,10.0,33.0,14.0,22,26.0,16.0,11.0,103,63.0,36.0,30.0,28.0,14.0,39.0,21.0,27.0,29.0,16.0,16.0,6,1
2022-01-27,332.0,12.0,25.0,29.0,7.0,16.0,3.0,22.0,15.0,14.0,5.0,10.0,19.0,12.0,14,12.0,13.0,10.0,78,43.0,31.0,16.0,18.0,8.0,22.0,11.0,21.0,9.0,4.0,14.0,5,1
2022-01-26,303.0,14.0,9.0,18.0,4.0,10.0,9.0,11.0,7.0,4.0,2.0,3.0,8.0,8.0,4,7.0,16.0,2.0,57,28.0,11.0,3.0,14.0,4.0,15.0,2.0,14.0,6.0,7.0,5.0,4,1
2022-01-25,294.0,10.0,18.0,33.0,13.0,3.0,3.0,32.0,15.0,9.0,8.0,10.0,17.0,12.0,16,11.0,26.0,6.0,88,35.0,14.0,20.0,28.0,8.0,24.0,10.0,25.0,7.0,5.0,6.0,3,1
2022-01-24,294.0,15.0,16.0,22.0,12.0,2.0,1.0,19.0,7.0,8.0,16.0,6.0,14.0,11.0,10,15.0,16.0,5.0,88,37.0,21.0,17.0,15.0,16.0,20.0,13.0,16.0,7.0,1.0,5.0,2,1
2022-01-22,395.0,18.0,37.0,55.0,23.0,14.0,11.0,44.0,14.0,20.0,1.0,19.0,19.0,25.0,20,28.0,25.0,8.0,138,76.0,31.0,25.0,45.0,14.0,35.0,15.0,36.0,16.0,7.0,12.0,7,1
2022-01-21,319.0,18.0,22.0,38.0,14.0,10.0,7.0,29.0,17.0,12.0,18.0,16.0,24.0,20.0,19,14.0,25.0,9.0,106,54.0,49.0,35.0,30.0,7.0,46.0,20.0,35.0,30.0,9.0,11.0,6,1
2022-01-20,409.0,12.0,25.0,33.0,16.0,8.0,5.0,24.0,16.0,10.0,2.0,14.0,22.0,10.0,22,12.0,28.0,13.0,114,58.0,27.0,17.0,33.0,9.0,46.0,16.0,33.0,14.0,5.0,9.0,5,1
2022-01-19,285.0,10.0,19.0,27.0,4.0,8.0,2.0,16.0,11.0,6.0,1.0,4.0,17.0,7.0,9,9.0,10.0,5.0,82,50.0,23.0,20.0,24.0,8.0,23.0,7.0,17.0,9.0,7.0,9.0,4,1
2022-01-18,250.0,11.0,15.0,24.0,4.0,5.0,4.0,16.0,5.0,5.0,25.0,3.0,13.0,9.0,16,11.0,10.0,8.0,74,30.0,20.0,17.0,22.0,3.0,13.0,10.0,19.0,8.0,4.0,10.0,3,1
2022-01-17,242.0,12.0,13.0,28.0,3.0,3.0,8.0,26.0,5.0,5.0,10.0,8.0,16.0,8.0,11,12.0,18.0,6.0,67,32.0,24.0,9.0,19.0,2.0,15.0,5.0,23.0,4.0,2.0,5.0,2,1
2022-01-15,369.0,18.0,43.0,48.0,15.0,14.0,8.0,53.0,14.0,17.0,8.0,14.0,24.0,20.0,29,21.0,17.0,13.0,130,38.0,27.0,34.0,30.0,9.0,38.0,12.0,37.0,14.0,11.0,18.0,7,1
2022-01-14,362.5,14.0,36.0,34.0,9.0,11.0,2.0,44.0,16.0,11.0,9.0,13.0,22.0,14.0,19,15.0,24.0,10.0,100,43.0,33.0,28.0,22.0,17.0,33.0,17.0,23.0,27.0,17.0,11.0,6,1
2022-01-13,333.0,11.0,24.0,27.0,11.0,4.0,4.0,14.0,10.0,10.0,19.0,6.0,14.0,10.0,15,12.0,21.0,8.0,85,47.0,26.0,10.0,26.0,3.0,18.0,12.0,16.0,9.0,4.0,6.0,5,1
2022-01-12,284.0,10.0,14.0,34.0,10.0,5.0,1.0,17.0,1.0,10.0,8.0,10.0,15.0,7.0,5,12.0,17.0,9.0,62,33.0,26.0,5.0,17.0,7.0,22.0,12.0,21.0,5.0,2.0,4.0,4,1
2022-01-11,254.0,6.0,12.0,33.0,7.0,8.0,6.0,15.0,14.0,7.0,14.0,7.0,14.0,7.0,5,18.0,21.0,11.0,82,34.0,16.0,8.0,11.0,7.0,17.0,9.0,17.0,9.0,0.0,6.0,3,1
2022-01-10,294.0,9.0,11.0,19.0,3.0,3.0,3.0,15.0,4.0,5.0,12.0,3.0,12.0,2.0,8,6.0,8.0,9.0,54,28.0,5.0,11.0,22.0,6.0,12.0,7.0,17.0,13.0,2.0,5.0,2,1
2022-01-08,315.0,6.0,35.0,31.0,12.0,5.0,5.0,34.0,23.0,6.0,2.0,11.0,16.0,8.0,24,18.0,21.0,9.0,101,67.0,28.0,26.0,47.0,16.0,31.0,16.0,36.0,21.0,9.0,8.0,7,1
2022-01-07,362.5,10.0,33.0,41.0,24.0,14.0,4.0,43.0,11.0,12.0,7.0,12.0,20.0,10.0,17,15.0,18.0,2.0,94,63.0,33.0,23.0,11.0,10.0,40.0,20.0,23.0,15.0,11.0,13.0,6,1
2022-01-06,324.0,14.0,14.0,31.0,7.0,4.0,5.0,14.0,11.0,7.0,2.0,7.0,14.0,11.0,12,17.0,13.0,9.0,73,57.0,21.0,10.0,23.0,5.0,28.0,12.0,25.0,7.0,3.0,6.0,5,1
2022-01-05,303.0,11.0,20.0,25.0,8.0,4.0,2.0,9.0,8.0,10.0,6.0,7.0,16.0,5.0,14,7.0,13.0,11.0,54,32.0,12.0,6.0,18.0,9.0,15.0,4.0,16.0,9.0,3.0,10.0,4,1
2022-01-04,307.0,10.0,13.0,28.0,10.0,6.0,2.0,7.0,8.0,8.0,9.0,3.0,15.0,4.0,15,12.0,17.0,7.0,66,34.0,10.0,9.0,12.0,6.0,17.0,9.0,15.0,11.0,5.0,6.0,3,1
2022-01-03,294.0,10.0,13.0,18.0,9.0,6.0,3.0,14.0,11.0,8.0,5.0,5.0,16.0,6.0,7,10.0,13.0,4.0,54,25.0,14.0,9.0,18.0,5.0,9.0,5.0,14.0,1.0,4.0,9.0,2,1
2022-01-01,401.0,16.0,43.0,52.0,16.0,6.0,8.0,50.0,20.0,6.0,16.0,15.0,25.0,19.0,18,19.0,25.0,12.0,133,42.0,41.0,32.0,45.0,13.0,45.0,16.0,36.0,22.0,12.0,6.0,7,1
